"digest_id","extraction_id","date","vol_in","ng_in","enzymes","final_vol","quant","DNA_ng","notes","correction","corr_message","corr_editor","corr_date"
"D2508","E2255","2015-12-01",30,1362,"PstI_EcoRI",40,14.148,0.566,"","","","","0000-00-00"
"D2509","E2256","2015-12-01",30,1056,"PstI_EcoRI",40,12.519,0.501,"","","","","0000-00-00"
"D2510","E2257","2015-12-01",30,-119,"PstI_EcoRI",40,0,0,"quant = -0.298, not possiBle, changed to 0","","","","0000-00-00"
"D2511","E1710","2015-12-04",30,777,"PstI_MluCI",40,17.123,0.685,"","","","","0000-00-00"
"D2512","E1711","2015-12-04",30,1053,"PstI_MluCI",40,6.85,0.274,"","","","","0000-00-00"
"D2513","E1712","2015-12-04",30,1416,"PstI_MluCI",40,10.224,0.409,"","","","","0000-00-00"
"D2514","E1713","2015-12-04",30,2318,"PstI_MluCI",40,20.527,0.821,"","","","","0000-00-00"
"D2515","XXXX","2015-12-04",30,0,"PstI_MluCI",40,0,0,"","","","","0000-00-00"
"D2516","E1719","2015-12-04",30,507,"PstI_MluCI",40,5.934,0.237,"","","","","0000-00-00"
"D2517","E1720","2015-12-04",30,720,"PstI_MluCI",40,9.574,0.383,"","","","","0000-00-00"
"D2518","E1721","2015-12-04",30,424,"PstI_MluCI",40,3.797,0.152,"","","","","0000-00-00"
"D2519","E1722","2015-12-04",30,277,"PstI_MluCI",40,1.975,0.079,"","","","","0000-00-00"
"D2520","E1723","2015-12-04",30,1033,"PstI_MluCI",40,12.754,0.51,"","","","","0000-00-00"
"D2521","E1724","2015-12-04",30,1438,"PstI_MluCI",40,13.805,0.552,"","","","","0000-00-00"
"D2522","E1725","2015-12-04",30,658,"PstI_MluCI",40,7.733,0.309,"","","","","0000-00-00"
"D2523","E1726","2015-12-04",30,402,"PstI_MluCI",40,5.443,0.218,"","","","","0000-00-00"
"D2524","E1727","2015-12-04",30,739,"PstI_MluCI",40,6.082,0.243,"","","","","0000-00-00"
"D2525","E1728","2015-12-04",30,241,"PstI_MluCI",40,1.626,0.065,"","","","","0000-00-00"
"D2526","E1729","2015-12-04",30,1436,"PstI_MluCI",40,8.003,0.32,"","","","","0000-00-00"
"D2527","E1730","2015-12-04",30,1278,"PstI_MluCI",40,15.1,0.604,"","","","","0000-00-00"
"D2528","E1731","2015-12-04",30,739,"PstI_MluCI",40,5.598,0.224,"","","","","0000-00-00"
"D2529","E1732","2015-12-04",30,336,"PstI_MluCI",40,3.078,0.123,"","","","","0000-00-00"
"D2530","E1733","2015-12-04",30,401,"PstI_MluCI",40,3.111,0.124,"","","","","0000-00-00"
"D2531","E1734","2015-12-04",30,1223,"PstI_MluCI",40,15.504,0.62,"","","","","0000-00-00"
"D2532","E1735","2015-12-04",30,1595,"PstI_MluCI",40,27.243,1.09,"","","","","0000-00-00"
"D2533","E1737","2015-12-04",30,464,"PstI_MluCI",40,7.98,0.319,"","","","","0000-00-00"
"D2534","E1738","2015-12-04",30,633,"PstI_MluCI",40,3.449,0.138,"","","","","0000-00-00"
"D2535","E1740","2015-12-04",30,811,"PstI_MluCI",40,6.384,0.255,"","","","","0000-00-00"
"D2536","E1741","2015-12-04",30,493,"PstI_MluCI",40,2.677,0.107,"","","","","0000-00-00"
"D2537","E1742","2015-12-04",30,1794,"PstI_MluCI",40,15.782,0.631,"","","","","0000-00-00"
"D2538","E1743","2015-12-04",30,2302,"PstI_MluCI",40,12.14,0.486,"","","","","0000-00-00"
"D2539","E1744","2015-12-04",30,358,"PstI_MluCI",40,1.874,0.075,"","","","","0000-00-00"
"D2540","E1745","2015-12-04",30,935,"PstI_MluCI",40,7.645,0.306,"","","","","0000-00-00"
"D2541","E1751","2015-12-04",30,1302,"PstI_MluCI",40,16.432,0.657,"","","","","0000-00-00"
"D2542","E1752","2015-12-04",30,1250,"PstI_MluCI",40,11.641,0.466,"","","","","0000-00-00"
"D2543","E1754","2015-12-04",30,1105,"PstI_MluCI",40,18.08,0.723,"","","","","0000-00-00"
"D2544","E1761","2015-12-04",30,2231,"PstI_MluCI",40,16.428,0.657,"","","","","0000-00-00"
"D2545","E1762","2015-12-04",30,1202,"PstI_MluCI",40,12.343,0.494,"","","","","0000-00-00"
"D2546","E1765","2015-12-04",30,1695,"PstI_MluCI",40,14.327,0.573,"","","","","0000-00-00"
"D2547","E1766","2015-12-04",30,1709,"PstI_MluCI",40,13.27,0.531,"","","","","0000-00-00"
"D2548","E1768","2015-12-04",30,1759,"PstI_MluCI",40,15.34,0.614,"","","","","0000-00-00"
"D2549","E1777","2015-12-04",30,945,"PstI_MluCI",40,8.793,0.352,"","","","","0000-00-00"
"D2550","E1779","2015-12-04",30,2240,"PstI_MluCI",40,22.295,0.892,"","","","","0000-00-00"
"D2551","E1791","2015-12-04",30,1023,"PstI_MluCI",40,8.781,0.351,"","","","","0000-00-00"
"D2552","E1792","2015-12-04",30,968,"PstI_MluCI",40,9.503,0.38,"","","","","0000-00-00"
"D2553","E1793","2015-12-04",30,756,"PstI_MluCI",40,8.691,0.348,"","","","","0000-00-00"
"D2554","E1794","2015-12-04",30,1094,"PstI_MluCI",40,11.665,0.467,"","","","","0000-00-00"
"D2555","E1795","2015-12-04",30,1524,"PstI_MluCI",40,18.817,0.753,"","","","","0000-00-00"
"D2556","E1796","2015-12-04",30,732,"PstI_MluCI",40,5.97,0.239,"","","","","0000-00-00"
"D2557","E1797","2015-12-04",30,1989,"PstI_MluCI",40,19.049,0.762,"","","","","0000-00-00"
"D2558","E1798","2015-12-04",30,1226,"PstI_MluCI",40,11.147,0.446,"","","","","0000-00-00"
"D2559","E1799","2015-12-04",30,1335,"PstI_MluCI",40,9.699,0.388,"","","","","0000-00-00"
"D2560","E1800","2015-12-04",30,1088,"PstI_MluCI",40,4.815,0.193,"","","","","0000-00-00"
"D2561","E1801","2015-12-04",30,648,"PstI_MluCI",40,2.844,0.114,"","","","","0000-00-00"
"D2562","E1802","2015-12-04",30,564,"PstI_MluCI",40,3.316,0.133,"","","","","0000-00-00"
"D2563","E1804","2015-12-04",30,1198,"PstI_MluCI",40,9.8,0.392,"","","","","0000-00-00"
"D2564","E1805","2015-12-04",30,761,"PstI_MluCI",40,5.479,0.219,"","","","","0000-00-00"
"D2565","E1806","2015-12-04",30,1209,"PstI_MluCI",40,9.685,0.387,"","","","","0000-00-00"
"D2566","E1807","2015-12-04",30,818,"PstI_MluCI",40,3.555,0.142,"","","","","0000-00-00"
"D2567","E1808","2015-12-04",30,779,"PstI_MluCI",40,5.903,0.236,"","","","","0000-00-00"
"D2568","E1810","2015-12-04",30,405,"PstI_MluCI",40,2.141,0.086,"","","","","0000-00-00"
"D2569","E1811","2015-12-04",30,1315,"PstI_MluCI",40,9.379,0.375,"","","","","0000-00-00"
"D2570","E1812","2015-12-04",30,1131,"PstI_MluCI",40,6.112,0.244,"","","","","0000-00-00"
"D2571","E1813","2015-12-04",30,229,"PstI_MluCI",40,0.435,0.017,"2015-12-09: too low to ligate at 10ng","","","","0000-00-00"
"D2572","E1815","2015-12-04",30,1610,"PstI_MluCI",40,9.578,0.383,"","","","","0000-00-00"
"D2573","E1816","2015-12-04",30,1418,"PstI_MluCI",40,15.003,0.6,"","","","","0000-00-00"
"D2574","E1818","2015-12-04",30,551,"PstI_MluCI",40,5.033,0.201,"","","","","0000-00-00"
"D2575","E1819","2015-12-04",30,789,"PstI_MluCI",40,2.785,0.111,"","","","","0000-00-00"
"D2576","E1820","2015-12-04",30,1749,"PstI_MluCI",40,9.838,0.394,"","","","","0000-00-00"
"D2577","E1821","2015-12-04",30,1020,"PstI_MluCI",40,4.745,0.19,"","","","","0000-00-00"
"D2578","E1822","2015-12-04",30,1200,"PstI_MluCI",40,3.119,0.125,"","","","","0000-00-00"
"D2579","E1823","2015-12-04",30,2084,"PstI_MluCI",40,17.346,0.694,"","","","","0000-00-00"
"D2580","E1825","2015-12-04",30,1409,"PstI_MluCI",40,8.437,0.337,"","","","","0000-00-00"
"D2581","E1826","2015-12-04",30,541,"PstI_MluCI",40,4.386,0.175,"","","","","0000-00-00"
"D2582","E1827","2015-12-04",30,1472,"PstI_MluCI",40,8.848,0.354,"","","","","0000-00-00"
"D2583","E1828","2015-12-04",30,1340,"PstI_MluCI",40,8.879,0.355,"","","","","0000-00-00"
"D2584","E1829","2015-12-04",30,1832,"PstI_MluCI",40,13.861,0.554,"","","","","0000-00-00"
"D2585","E1830","2015-12-04",30,1868,"PstI_MluCI",40,15.574,0.623,"","","","","0000-00-00"
"D2586","E1832","2015-12-04",30,766,"PstI_MluCI",40,4.197,0.168,"","","","","0000-00-00"
"D2587","E1833","2015-12-04",30,901,"PstI_MluCI",40,7.457,0.298,"","","","","0000-00-00"
"D2588","E1835","2015-12-04",30,2298,"PstI_MluCI",40,20.096,0.804,"","","","","0000-00-00"
"D2589","E1836","2015-12-04",30,657,"PstI_MluCI",40,4.28,0.171,"","","","","0000-00-00"
"D2590","E1837","2015-12-04",30,651,"PstI_MluCI",40,3.576,0.143,"","","","","0000-00-00"
"D2591","E1838","2015-12-04",30,2218,"PstI_MluCI",40,11.997,0.48,"","","","","0000-00-00"
"D2592","E1839","2015-12-04",30,1615,"PstI_MluCI",40,5.612,0.224,"","","","","0000-00-00"
"D2593","E1842","2015-12-04",30,178,"PstI_MluCI",40,0,0,"too low to ligate at 10ng","","","","0000-00-00"
"D2594","XXXX","2015-12-04",30,0,"PstI_MluCI",40,0,0,"","","","","0000-00-00"
"D2595","E1844","2015-12-04",30,501,"PstI_MluCI",40,0.198,0.008,"too low to ligate at 10ng","","","","0000-00-00"
"D2596","E1845","2015-12-04",30,257,"PstI_MluCI",40,0,0,"too low to ligate at 10ng","","","","0000-00-00"
"D2597","E1847","2015-12-04",30,420,"PstI_MluCI",40,1.095,0.044,"","","","","0000-00-00"
"D2598","E1848","2015-12-04",30,541,"PstI_MluCI",40,1.178,0.047,"","","","","0000-00-00"
"D2599","E1849","2015-12-04",30,1154,"PstI_MluCI",40,5.146,0.206,"","","","","0000-00-00"
"D2600","E1850","2015-12-04",30,257,"PstI_MluCI",40,0.02,0.001,"too low to ligate at 10ng","","","","0000-00-00"
"D2601","E1851","2015-12-04",30,302,"PstI_MluCI",40,0.432,0.017,"too low to ligate at 10ng","","","","0000-00-00"
"D2602","E1852","2015-12-04",30,136,"PstI_MluCI",40,0,0,"too low to ligate at 10ng","","","","0000-00-00"
"D2603","E1853","2015-12-04",30,854,"PstI_MluCI",40,2.204,0.088,"","","","","0000-00-00"
"D2604","E1854","2015-12-04",30,352,"PstI_MluCI",40,0.141,0.006,"too low to ligate at 10ng","","","","0000-00-00"
"D2605","E1855","2015-12-04",30,1295,"PstI_MluCI",40,2.662,0.106,"","","","","0000-00-00"
"D2606","E1856","2015-12-04",30,517,"PstI_MluCI",40,0.922,0.037,"","","","","0000-00-00"
"D2607","E1857","2015-12-04",30,588,"PstI_MluCI",40,10.864,0.435,"","","","","0000-00-00"
"D2608","E1858","2015-12-04",30,964,"PstI_MluCI",40,17.011,0.68,"","","","","0000-00-00"
"D2609","E1859","2015-12-04",30,173,"PstI_MluCI",40,2.442,0.098,"","","","","0000-00-00"
"D2610","E1860","2015-12-04",30,505,"PstI_MluCI",40,8.371,0.335,"","","","","0000-00-00"
"D2611","E1861","2015-12-04",30,1950,"PstI_MluCI",40,35.843,1.434,"","","","","0000-00-00"
"D2612","E1862","2015-12-04",30,1624,"PstI_MluCI",40,31.031,1.241,"","","","","0000-00-00"
"D2613","E1863","2015-12-04",30,885,"PstI_MluCI",40,17.935,0.717,"","","","","0000-00-00"
"D2614","E1864","2015-12-04",30,442,"PstI_MluCI",40,9.296,0.372,"","","","","0000-00-00"
"D2615","E1865","2015-12-04",30,1156,"PstI_MluCI",40,20.609,0.824,"","","","","0000-00-00"
"D2616","E1866","2015-12-04",30,2298,"PstI_MluCI",40,50.855,2.034,"","","","","0000-00-00"
"D2617","E1867","2015-12-04",30,843,"PstI_MluCI",40,12.844,0.514,"","","","","0000-00-00"
"D2618","E1868","2015-12-04",30,446,"PstI_MluCI",40,6.472,0.259,"","","","","0000-00-00"
"D2619","XXXX","2015-12-04",30,0,"PstI_MluCI",40,0,0,"","","","","0000-00-00"
"D2620","E1870","2015-12-04",30,1021,"PstI_MluCI",40,15.174,0.607,"","","","","0000-00-00"
"D2621","E1871","2015-12-04",30,1133,"PstI_MluCI",40,20.649,0.826,"","","","","0000-00-00"
"D2622","E1872","2015-12-04",30,1921,"PstI_MluCI",40,27.5,1.1,"","","","","0000-00-00"
"D2623","E1875","2015-12-04",30,1237,"PstI_MluCI",40,22.16,0.886,"","","","","0000-00-00"
"D2624","E1876","2015-12-04",30,1894,"PstI_MluCI",40,29.451,1.178,"","","","","0000-00-00"
"D2625","E1877","2015-12-04",30,569,"PstI_MluCI",40,8.73,0.349,"","","","","0000-00-00"
"D2626","E1878","2015-12-04",30,4137,"PstI_MluCI",40,89.142,3.566,"","","","","0000-00-00"
"D2627","E2258","2015-12-04",30,634,"PstI_MluCI",40,9.647,0.386,"","","","","0000-00-00"
"D2628","E2259","2015-12-04",30,629,"PstI_MluCI",40,9.992,0.4,"","","","","0000-00-00"
"D2629","E2260","2015-12-04",30,2003,"PstI_MluCI",40,35.259,1.41,"","","","","0000-00-00"
"D2630","E2261","2015-12-04",30,1247,"PstI_MluCI",40,19.965,0.799,"","","","","0000-00-00"
"D2631","E2262","2015-12-04",30,1318,"PstI_MluCI",40,28.376,1.135,"","","","","0000-00-00"
"D2632","E2263","2015-12-04",30,313,"PstI_MluCI",40,3.733,0.149,"","","","","0000-00-00"
"D2633","E2264","2015-12-04",30,543,"PstI_MluCI",40,9.385,0.375,"","","","","0000-00-00"
"D2634","E2265","2015-12-04",30,499,"PstI_MluCI",40,8.727,0.349,"","","","","0000-00-00"
"D2635","E2284","2015-12-04",30,768,"PstI_MluCI",40,15.081,0.603,"","","","","0000-00-00"
"D2636","E2285","2015-12-04",30,2183,"PstI_MluCI",40,33.556,1.342,"","","","","0000-00-00"
"D2637","E2286","2015-12-04",30,2038,"PstI_MluCI",40,33.093,1.324,"","","","","0000-00-00"
"D2638","E2287","2015-12-04",30,1227,"PstI_MluCI",40,16.692,0.668,"","","","","0000-00-00"
"D2639","E2288","2015-12-04",30,690,"PstI_MluCI",40,8.622,0.345,"","","","","0000-00-00"
"D2640","E2289","2015-12-04",30,2102,"PstI_MluCI",40,20.947,0.838,"","","","","0000-00-00"
"D2641","E2290","2015-12-04",30,4111,"PstI_MluCI",40,71.116,2.845,"","","","","0000-00-00"
"D2642","E2291","2015-12-04",30,1344,"PstI_MluCI",40,10.309,0.412,"","","","","0000-00-00"
"D2643","E2292","2015-12-04",30,104,"PstI_MluCI",40,0,0,"","","","","0000-00-00"
"D2644","E2293","2015-12-04",30,861,"PstI_MluCI",40,6.956,0.278,"","","","","0000-00-00"
"D2645","E2294","2015-12-04",30,681,"PstI_MluCI",40,3.025,0.121,"","","","","0000-00-00"
"D2646","E2295","2015-12-04",30,1327,"PstI_MluCI",40,8.593,0.344,"","","","","0000-00-00"
"D2647","E2296","2015-12-04",30,2665,"PstI_MluCI",40,37.196,1.488,"","","","","0000-00-00"
"D2648","E2297","2015-12-04",30,2187,"PstI_MluCI",40,17.886,0.715,"","","","","0000-00-00"
"D2649","E2298","2015-12-04",30,3330,"PstI_MluCI",40,55.826,2.233,"","","","","0000-00-00"
"D2650","E2299","2015-12-04",30,2178,"PstI_MluCI",40,0,0,"","","","","0000-00-00"
"D2651","E2301","2015-12-04",30,541,"PstI_MluCI",40,6.217,0.249,"","","","","0000-00-00"
"D2652","E2302","2015-12-04",30,2668,"PstI_MluCI",40,21.449,0.858,"","","","","0000-00-00"
"D2653","E2303","2015-12-04",30,537,"PstI_MluCI",40,3.64,0.146,"","","","","0000-00-00"
"D2654","E2304","2015-12-04",30,3498,"PstI_MluCI",40,35.288,1.412,"","","","","0000-00-00"
"D2655","E2305","2015-12-04",30,1252,"PstI_MluCI",40,28.41,1.136,"","","","","0000-00-00"
"D2656","E2306","2015-12-04",30,1856,"PstI_MluCI",40,24.122,0.965,"","","","","0000-00-00"
"D2657","E2307","2015-12-04",30,1545,"PstI_MluCI",40,30.758,1.23,"","","","","0000-00-00"
"D2658","E2308","2015-12-04",15,2592,"PstI_MluCI",40,48.033,1.921,"","","","","0000-00-00"
"D2659","E2309","2015-12-04",30,1702,"PstI_MluCI",40,21.533,0.861,"","","","","0000-00-00"
"D2660","E2310","2015-12-04",30,2369,"PstI_MluCI",40,35.901,1.436,"","","","","0000-00-00"
"D2661","E2311","2015-12-04",30,1130,"PstI_MluCI",40,16.885,0.675,"","","","","0000-00-00"
"D2662","E2312","2015-12-04",30,1552,"PstI_MluCI",40,23.985,0.959,"","","","","0000-00-00"
"D2663","E2313","2015-12-04",30,3404,"PstI_MluCI",40,83.517,3.341,"","","","","0000-00-00"
"D2664","E2314","2015-12-04",30,2590,"PstI_MluCI",40,84.615,3.385,"","","","","0000-00-00"
"D2665","E2315","2015-12-04",30,1065,"PstI_MluCI",40,33.131,1.325,"","","","","0000-00-00"
"D2666","E2316","2015-12-04",30,2861,"PstI_MluCI",40,57.925,2.317,"","","","","0000-00-00"
"D2667","E2317","2015-12-04",30,795,"PstI_MluCI",40,18.12,0.725,"","","","","0000-00-00"
"D2668","E2318","2015-12-04",30,1163,"PstI_MluCI",40,26.487,1.059,"","","","","0000-00-00"
"D2669","E2319","2015-12-04",30,1598,"PstI_MluCI",40,23.201,0.928,"","","","","0000-00-00"
"D2670","E2320","2015-12-04",30,601,"PstI_MluCI",40,7.772,0.311,"","","","","0000-00-00"
"D2671","E2321","2015-12-04",30,939,"PstI_MluCI",40,18.928,0.757,"","","","","0000-00-00"
"D2672","E2322","2015-12-04",30,2059,"PstI_MluCI",40,38.598,1.544,"","","","","0000-00-00"
"D2673","E2323","2015-12-04",30,2849,"PstI_MluCI",40,63.939,2.558,"","","","","0000-00-00"
"D2674","E2324","2015-12-04",30,4398,"PstI_MluCI",40,137.466,5.499,"","","","","0000-00-00"
"D2675","E2325","2015-12-04",30,1314,"PstI_MluCI",40,23.798,0.952,"","","","","0000-00-00"
"D2676","E2326","2015-12-04",30,3386,"PstI_MluCI",40,64.112,2.564,"","","","","0000-00-00"
"D2677","E2327","2015-12-04",30,1679,"PstI_MluCI",40,36.603,1.464,"","","","","0000-00-00"
"D2678","E2328","2015-12-04",30,1869,"PstI_MluCI",40,17.777,0.711,"","","","","0000-00-00"
"D2679","XXXX","2015-12-04",30,0,"PstI_MluCI",40,0,0,"","","","","0000-00-00"
"D2680","E2329","2015-12-04",30,1558,"PstI_MluCI",40,38.599,1.544,"","","","","0000-00-00"
"D2681","E2330","2015-12-04",30,3720,"PstI_MluCI",40,107.758,4.31,"","","","","0000-00-00"
"D2682","E2331","2015-12-04",30,758,"PstI_MluCI",40,21.513,0.861,"","","","","0000-00-00"
"D2683","E2332","2015-12-04",30,3442,"PstI_MluCI",40,74.902,2.996,"","","","","0000-00-00"
"D2684","E2333","2015-12-04",30,3302,"PstI_MluCI",40,68.631,2.745,"","","","","0000-00-00"
"D2685","E2334","2015-12-04",30,1219,"PstI_MluCI",40,34.074,1.363,"","","","","0000-00-00"
"D2686","E2335","2015-12-04",30,4170,"PstI_MluCI",40,154.826,6.193,"","","","","0000-00-00"
"D2687","E2336","2015-12-04",30,3453,"PstI_MluCI",40,101.946,4.078,"","","","","0000-00-00"
"D2688","E2337","2015-12-04",30,3447,"PstI_MluCI",40,97.741,3.91,"","","","","0000-00-00"
"D2689","E2338","2015-12-04",30,3698,"PstI_MluCI",40,123.035,4.921,"","","","","0000-00-00"
"D2690","E2339","2015-12-04",30,4328,"PstI_MluCI",40,149.507,5.98,"","","","","0000-00-00"
"D2691","E2340","2015-12-04",30,2891,"PstI_MluCI",40,90.081,3.603,"","","","","0000-00-00"
"D2692","E2341","2015-12-04",30,467,"PstI_MluCI",40,9.921,0.397,"","","","","0000-00-00"
"D2693","E2342","2015-12-04",30,917,"PstI_MluCI",40,19.975,0.799,"","","","","0000-00-00"
"D2694","E2343","2015-12-04",30,1409,"PstI_MluCI",40,38.926,1.557,"","","","","0000-00-00"
"D2695","E2345","2015-12-04",30,2700,"PstI_MluCI",40,24.791,0.992,"","","","","0000-00-00"
"D2696","E2346","2015-12-04",30,2827,"PstI_MluCI",40,36.453,1.458,"","","","","0000-00-00"
"D2697","E2347","2015-12-04",30,3181,"PstI_MluCI",40,7.893,0.316,"","","","","0000-00-00"
"D2698","E2348","2015-12-04",30,2082,"PstI_MluCI",40,10.516,0.421,"","","","","0000-00-00"
"D2699","E2349","2015-12-04",30,1241,"PstI_MluCI",40,6.665,0.267,"","","","","0000-00-00"
"D2700","E2350","2015-12-04",30,499,"PstI_MluCI",40,1.473,0.059,"","","","","0000-00-00"
"D2701","E2351","2015-12-04",30,4362,"PstI_MluCI",40,32.195,1.288,"","","","","0000-00-00"
"D2702","E2352","2015-12-04",30,878,"PstI_MluCI",40,1.234,0.049,"","","","","0000-00-00"
"D2703","XXXX","2015-12-01",30,0,"PstI_EcoRI",40,0,0,"quant = -0.31, not possiBle, changed to 0","","","","0000-00-00"
"D2704","E1813","2015-12-10",30,229,"PstI_MluCI",40,1.184,0.047,"","","","","0000-00-00"
"D2705","E1842","2015-12-10",30,178,"PstI_MluCI",40,0.984,0.039,"","","","","0000-00-00"
"D2706","E1844","2015-12-10",30,501,"PstI_MluCI",40,1.002,0.04,"","","","","0000-00-00"
"D2707","E1845","2015-12-10",30,257,"PstI_MluCI",40,1.438,0.058,"","","","","0000-00-00"
"D2708","E1850","2015-12-10",30,257,"PstI_MluCI",40,0.916,0.037,"","","","","0000-00-00"
"D2709","E1851","2015-12-10",30,302,"PstI_MluCI",40,1.756,0.07,"","","","","0000-00-00"
"D2710","E1852","2015-12-10",30,136,"PstI_MluCI",40,0.48,0.019,"","","","","0000-00-00"
"D2711","E1854","2015-12-10",30,352,"PstI_MluCI",40,0.95,0.038,"","","","","0000-00-00"
"D2712","E2354","2016-03-05",30,3381,"PstI_MluCI",40,29.554,1.182,"","","","","0000-00-00"
"D2713","E2355","2016-03-05",30,2731,"PstI_MluCI",40,27.746,1.11,"","","","","0000-00-00"
"D2714","E2356","2016-03-05",30,3499,"PstI_MluCI",40,44.141,1.766,"","","","","0000-00-00"
"D2715","E2357","2016-03-05",30,1935,"PstI_MluCI",40,10.111,0.404,"","","","","0000-00-00"
"D2716","E2358","2016-03-05",30,924,"PstI_MluCI",40,7.313,0.293,"","","","","0000-00-00"
"D2717","E2359","2016-03-05",30,3897,"PstI_MluCI",40,40.745,1.63,"","","","","0000-00-00"
"D2718","E2360","2016-03-05",30,4045,"PstI_MluCI",40,40.453,1.618,"","","","","0000-00-00"
"D2719","E2361","2016-03-05",30,4094,"PstI_MluCI",40,39.843,1.594,"","","","","0000-00-00"
"D2720","E2362","2016-03-05",30,854,"PstI_MluCI",40,15.978,0.639,"","","","","0000-00-00"
"D2721","E2363","2016-03-05",30,1243,"PstI_MluCI",40,22.854,0.914,"","","","","0000-00-00"
"D2722","E2364","2016-03-05",30,3648,"PstI_MluCI",40,75.348,3.014,"","","","","0000-00-00"
"D2723","E2365","2016-03-05",30,1190,"PstI_MluCI",40,22.566,0.903,"","","","","0000-00-00"
"D2724","E2366","2016-03-05",30,3962,"PstI_MluCI",40,101.945,4.078,"","","","","0000-00-00"
"D2725","E2367","2016-03-05",30,1761,"PstI_MluCI",40,34.133,1.365,"","","","","0000-00-00"
"D2726","E2368","2016-03-05",30,3501,"PstI_MluCI",40,82.721,3.309,"","","","","0000-00-00"
"D2727","E2369","2016-03-05",30,621,"PstI_MluCI",40,12.523,0.501,"","","","","0000-00-00"
"D2728","E2370","2016-03-05",30,3933,"PstI_MluCI",40,38.205,1.528,"","","","","0000-00-00"
"D2729","E2371","2016-03-05",30,4466,"PstI_MluCI",40,35.757,1.43,"","","","","0000-00-00"
"D2730","E2372","2016-03-05",30,479,"PstI_MluCI",40,2.189,0.088,"","","","","0000-00-00"
"D2731","E2373","2016-03-05",30,3436,"PstI_MluCI",40,23.076,0.923,"","","","","0000-00-00"
"D2732","E2374","2016-03-05",30,791,"PstI_MluCI",40,4.804,0.192,"","","","","0000-00-00"
"D2733","E2375","2016-03-05",30,3571,"PstI_MluCI",40,18.855,0.754,"","","","","0000-00-00"
"D2734","E2376","2016-03-05",30,1092,"PstI_MluCI",40,8.196,0.328,"","","","","0000-00-00"
"D2735","E2377","2016-03-05",30,1662,"PstI_MluCI",40,9.531,0.381,"","","","","0000-00-00"
"D2736","E2378","2016-03-05",30,3728,"PstI_MluCI",40,106.122,4.245,"","","","","0000-00-00"
"D2737","E2379","2016-03-05",30,911,"PstI_MluCI",40,18.026,0.721,"","","","","0000-00-00"
"D2738","E2380","2016-03-05",30,3481,"PstI_MluCI",40,89.982,3.599,"","","","","0000-00-00"
"D2739","E2381","2016-03-05",30,1596,"PstI_MluCI",40,23.758,0.95,"","","","","0000-00-00"
"D2740","E2382","2016-03-05",30,2638,"PstI_MluCI",40,49.13,1.965,"","","","","0000-00-00"
"D2741","E2383","2016-03-05",15,2609,"PstI_MluCI",40,62.109,2.484,"","","","","0000-00-00"
"D2742","E2384","2016-03-05",30,1677,"PstI_MluCI",40,19.835,0.793,"","","","","0000-00-00"
"D2743","E2385","2016-03-05",30,1057,"PstI_MluCI",40,18.84,0.754,"","","","","0000-00-00"
"D2744","E2386","2016-03-05",30,3809,"PstI_MluCI",40,123.606,4.944,"","","","","0000-00-00"
"D2745","E2387","2016-03-05",30,1209,"PstI_MluCI",40,20.927,0.837,"","","","","0000-00-00"
"D2746","E2388","2016-03-05",30,3653,"PstI_MluCI",40,43.634,1.745,"","","","","0000-00-00"
"D2747","E2389","2016-03-05",30,1124,"PstI_MluCI",40,8.231,0.329,"","","","","0000-00-00"
"D2748","E2390","2016-03-05",15,2653,"PstI_MluCI",40,25.368,1.015,"","","","","0000-00-00"
"D2749","E2391","2016-03-05",30,775,"PstI_MluCI",40,3.872,0.155,"","","","","0000-00-00"
"D2750","E2392","2016-03-05",30,760,"PstI_MluCI",40,3.497,0.14,"","","","","0000-00-00"
"D2751","E2393","2016-03-05",30,4564,"PstI_MluCI",40,41.807,1.672,"","","","","0000-00-00"
"D2752","E2394","2016-03-05",30,2230,"PstI_MluCI",40,39.622,1.585,"","","","","0000-00-00"
"D2753","E2395","2016-03-05",30,1550,"PstI_MluCI",40,28.658,1.146,"","","","","0000-00-00"
"D2754","E2396","2016-03-05",30,498,"PstI_MluCI",40,5.757,0.23,"","","","","0000-00-00"
"D2755","E2397","2016-03-05",30,3072,"PstI_MluCI",40,53.836,2.153,"","","","","0000-00-00"
"D2756","E2398","2016-03-05",30,3801,"PstI_MluCI",40,72.218,2.889,"","","","","0000-00-00"
"D2757","E2399","2016-03-05",30,1209,"PstI_MluCI",40,4.534,0.181,"","","","","0000-00-00"
"D2758","E2400","2016-03-05",30,396,"PstI_MluCI",40,4.222,0.169,"","","","","0000-00-00"
"D2759","E2401","2016-03-05",30,1212,"PstI_MluCI",40,17.158,0.686,"","","","","0000-00-00"
"D2760","E2402","2016-03-05",15,2623,"PstI_MluCI",40,31.083,1.243,"","","","","0000-00-00"
"D2761","E2403","2016-03-05",30,1006,"PstI_MluCI",40,5.751,0.23,"","","","","0000-00-00"
"D2762","E2404","2016-03-05",30,2467,"PstI_MluCI",40,16.852,0.674,"","","","","0000-00-00"
"D2763","E2405","2016-03-05",30,1743,"PstI_MluCI",40,9.576,0.383,"","","","","0000-00-00"
"D2764","E2406","2016-03-05",30,2490,"PstI_MluCI",40,16.232,0.649,"","","","","0000-00-00"
"D2765","E2407","2016-03-05",30,3999,"PstI_MluCI",40,24.569,0.983,"","","","","0000-00-00"
